CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
16002;TUDELA-VEGUIN;ASTURIAS;20:30 - 21:00;0;4
16002;TUDELA-VEGUIN;ASTURIAS;21:00 - 21:30;3;2
16002;TUDELA-VEGUIN;ASTURIAS;21:30 - 22:00;1;2
16002;TUDELA-VEGUIN;ASTURIAS;22:00 - 22:30;0;0
16002;TUDELA-VEGUIN;ASTURIAS;22:30 - 23:00;1;1
16002;TUDELA-VEGUIN;ASTURIAS;23:00 - 23:30;0;0
16005;PEÑA RUBIA;ASTURIAS;06:00 - 06:30;0;0
16005;PEÑA RUBIA;ASTURIAS;06:30 - 07:00;0;3
16005;PEÑA RUBIA;ASTURIAS;07:00 - 07:30;0;0
16005;PEÑA RUBIA;ASTURIAS;07:30 - 08:00;0;1
16005;PEÑA RUBIA;ASTURIAS;08:30 - 09:00;0;1
16005;PEÑA RUBIA;ASTURIAS;09:00 - 09:30;0;0
16005;PEÑA RUBIA;ASTURIAS;09:30 - 10:00;1;0
16005;PEÑA RUBIA;ASTURIAS;10:00 - 10:30;0;0
16005;PEÑA RUBIA;ASTURIAS;10:30 - 11:00;0;0
16005;PEÑA RUBIA;ASTURIAS;11:00 - 11:30;0;1
16005;PEÑA RUBIA;ASTURIAS;12:30 - 13:00;1;0
16005;PEÑA RUBIA;ASTURIAS;13:00 - 13:30;0;0
16005;PEÑA RUBIA;ASTURIAS;13:30 - 14:00;0;1
16005;PEÑA RUBIA;ASTURIAS;14:00 - 14:30;1;0
16005;PEÑA RUBIA;ASTURIAS;14:30 - 15:00;0;2
16005;PEÑA RUBIA;ASTURIAS;15:00 - 15:30;2;0
16005;PEÑA RUBIA;ASTURIAS;15:30 - 16:00;0;2
16005;PEÑA RUBIA;ASTURIAS;16:00 - 16:30;0;0
16005;PEÑA RUBIA;ASTURIAS;16:30 - 17:00;2;3
16005;PEÑA RUBIA;ASTURIAS;17:00 - 17:30;2;1
16005;PEÑA RUBIA;ASTURIAS;17:30 - 18:00;5;0
16005;PEÑA RUBIA;ASTURIAS;18:00 - 18:30;0;0
16005;PEÑA RUBIA;ASTURIAS;18:30 - 19:00;0;2
16005;PEÑA RUBIA;ASTURIAS;19:00 - 19:30;1;2
16005;PEÑA RUBIA;ASTURIAS;19:30 - 20:00;0;0
16005;PEÑA RUBIA;ASTURIAS;20:00 - 20:30;0;0
16005;PEÑA RUBIA;ASTURIAS;20:30 - 21:00;0;1
16005;PEÑA RUBIA;ASTURIAS;21:00 - 21:30;0;3
16005;PEÑA RUBIA;ASTURIAS;21:30 - 22:00;0;0
16005;PEÑA RUBIA;ASTURIAS;22:00 - 22:30;0;0
16005;PEÑA RUBIA;ASTURIAS;22:30 - 23:00;0;1
16005;PEÑA RUBIA;ASTURIAS;23:00 - 23:30;0;0
16006;BARROS;ASTURIAS;06:00 - 06:30;0;0
16006;BARROS;ASTURIAS;06:30 - 07:00;0;0
16006;BARROS;ASTURIAS;07:00 - 07:30;0;0
16006;BARROS;ASTURIAS;07:30 - 08:00;0;0
